SalePrice,id
298114.4057821265,1673
252522.23320915824,1674
191094.96583050775,1675
195824.50463081573,1676
202839.74322365798,1677
383348.79684734286,1678
337431.5408811276,1679
328937.29941262247,1680
258666.9450215538,1681
303992.4331048196,1682
190425.88918208325,1683
172086.9727525261,1684
173653.3322818878,1685
175815.61468827046,1686
163846.3743117088,1687
191875.83520478418,1688
191259.7915299663,1689
183210.24774141598,1690
165793.34558101033,1691
257097.29899522348,1692
163358.6268535752,1693
175354.85088601624,1694
169958.70520214416,1695
273629.0417272315,1696
166737.334081381,1697
336238.8726198466,1698
354209.41125926434,1699
262220.22172745725,1700
268203.03970055643,1701
252185.1794327451,1702
259279.18573350876,1703
268605.63366654154,1704
235090.3656967842,1705
383897.8466877548,1706
216561.55667907343,1707
207546.40557504486,1708
263453.48521476734,1709
228947.84934664148,1710
252901.28328827402,1711
268434.61614595685,1712
241214.9112011396,1713
221840.7000276785,1714
204019.05785877592,1715
189863.9717583101,1716
181484.34098135273,1717
136957.20590516977,1718
205837.07457048097,1719
243269.0857029246,1720
179608.7617882211,1721
119313.37387341932,1722
152036.64882222257,1723
210217.24352278176,1724
241456.22247223742,1725
190280.31966161876,1726
182817.6075268441,1727
182366.88274668573,1728
163955.31232867503,1729
177846.37935190703,1730
129256.63231554629,1731
121640.42502336725,1732
118945.52874537115,1733
125361.06161863262,1734
130512.94835018416,1735
123057.73893661785,1736
335366.0070574193,1737
218898.5237053163,1738
287207.3083452358,1739
195857.7888910949,1740
180878.41867542878,1741
171512.9496525305,1742
171809.61338510763,1743
279020.1986449628,1744
266835.146062715,1745
246077.81294819986,1746
225123.43176240998,1747
216747.9870452621,1748
164878.0948020305,1749
147317.352240603,1750
239541.28059117403,1751
122510.25088605356,1752
161105.465819663,1753
236283.6798398753,1754
172662.85942578764,1755
123456.70801324771,1756
124703.53907895416,1757
143918.19243635845,1758
157465.2056357133,1759
167230.36616633285,1760
154878.3131657958,1761
166762.91205464382,1762
171118.0885450284,1763
129559.84791011344,1764
172230.23315268647,1765
171209.04012303462,1766
185627.04600177557,1767
141692.7885712501,1768
168183.2217271971,1769
136389.0039414189,1770
137082.98806455501,1771
160451.48652587214,1772
139826.06623533246,1773
156704.8874322581,1774
137948.81959369543,1775
123607.33225405536,1776
117308.54672000506,1777
131800.67372697606,1778
122193.83624139833,1779
167464.81422401697,1780
138789.78098190646,1781
102635.34784028481,1782
138407.84482998465,1783
93327.66764577838,1784
120174.90749765711,1785
150298.27647527473,1786
168751.88637349327,1787
57289.76737540712,1788
91703.83962796972,1789
84995.56996461331,1790
213579.57795845217,1791
162044.46815577726,1792
137943.91847483948,1793
136110.14432787386,1794
144171.21931915646,1795
128936.479948427,1796
117628.93608011305,1797
131271.6548737756,1798
115378.33859154706,1799
124743.92583636365,1800
124404.0154573491,1801
154353.20702191198,1802
164813.85446922953,1803
136995.76387768364,1804
136069.714867112,1805
114033.08745111026,1806
127836.47025085855,1807
113884.45401688658,1808
116881.596814951,1809
139571.22308341766,1810
103916.90709508024,1811
112146.0079554983,1812
120582.22899175291,1813
103029.03062692798,1814
64061.08829284089,1815
102590.46899770209,1816
133078.47237135546,1817
141269.05441394448,1818
117535.6148197573,1819
72786.87923050356,1820
126610.92664620743,1821
151763.4058738177,1822
48914.718966602006,1823
139026.9391276054,1824
131327.9913115581,1825
107632.08222126964,1826
116810.76486823862,1827
132052.47665894468,1828
120041.03573607157,1829
149361.62919752407,1830
169158.94325298665,1831
126763.93689778275,1832
137552.59640124213,1833
138819.4599885819,1834
162094.5057616116,1835
150731.91204101974,1836
92608.68335514153,1837
128502.82772020962,1838
82072.30226362718,1839
150831.5562761271,1840
144748.3505465042,1841
88812.03494758806,1842
135490.853056092,1843
123365.88073916241,1844
149173.7898798873,1845
150838.3674250254,1846
165819.9635015731,1847
59002.84057639981,1848
120595.45353070079,1849
138243.04068434893,1850
148584.9320187652,1851
132247.33575369453,1852
134707.71733864557,1853
174346.76759668824,1854
155095.238027388,1855
237663.53119947098,1856
145685.82952322107,1857
158232.75349766054,1858
132423.64265662,1859
158029.19337751152,1860
132178.33972169887,1861
281970.26165676955,1862
280697.78893240186,1863
280697.78893240186,1864
301387.7720463708,1865
293664.82579921006,1866
232542.1426793084,1867
277944.80039086804,1868
194822.56018848848,1869
226871.1035618386,1870
266501.40692383546,1871
167946.15023812023,1872
241040.31072653827,1873
135355.6406321551,1874
193117.74827233635,1875
192903.57081663964,1876
196142.76859991904,1877
214901.44262235198,1878
129614.41216396146,1879
132131.4896656117,1880
229078.07126409237,1881
253281.78112032966,1882
201235.86195587384,1883
232339.51742502378,1884
220670.72186526607,1885
270613.21238949406,1886
194940.2505553814,1887
252737.56002806284,1888
163129.18426865496,1889
131403.44462240388,1890
133152.59195700678,1891
115352.70982066213,1892
134698.11477440438,1893
144182.17410250625,1894
150533.78248265805,1895
127011.20989469773,1896
124387.53870682565,1897
114524.01399468977,1898
140199.4585710806,1899
151598.71148495344,1900
146503.4648425749,1901
158400.8289120262,1902
237179.7150981042,1903
137954.35542400065,1904
184137.67555784417,1905
138289.10622387304,1906
198462.4932634875,1907
119104.69117977224,1908
139117.23999701004,1909
137375.0008540545,1910
187494.0101819054,1911
275964.2895892785,1912
124635.22588788482,1913
49373.01064364855,1914
316921.3995215343,1915
64416.88266205574,1916
254489.04745917438,1917
131832.08826951912,1918
154265.37888964737,1919
170299.85813304913,1920
355070.6052747469,1921
304186.7730420418,1922
211416.7382563916,1923
230285.22692766678,1924
242293.66358280223,1925
331484.27048355486,1926
136320.22771748475,1927
157010.7013397814,1928
125980.71388065937,1929
131323.1570767895,1930
136495.9404459429,1931
134558.14620575917,1932
157906.14439705983,1933
181239.84616411786,1934
173557.06163298202,1935
179750.89022006246,1936
181314.05446250775,1937
178356.86679079023,1938
264247.3639443343,1939
209750.06198107972,1940
180927.11792680062,1941
190594.7894970033,1942
194924.21968647803,1943
315745.8533083754,1944
319632.6283129994,1945
164217.30531885065,1946
301884.5170012655,1947
168401.05482263557,1948
244132.00838807347,1949
184479.84889160522,1950
280349.31797550805,1951
260097.9750678838,1952
173589.47782645392,1953
208709.74024295172,1954
140672.62441129587,1955
290346.92493674846,1956
172204.5351480679,1957
304465.7943107517,1958
160656.98091394544,1959
121217.60980649543,1960
130755.28368584497,1961
100820.18039623479,1962
107778.37980333481,1963
123814.22922540827,1964
165793.49031388722,1965
158166.00207252093,1966
273339.97568702535,1967
334232.39460247976,1968
322067.92263481853,1969
367982.675433853,1970
358875.168841745,1971
327118.77950677986,1972
266039.6312746008,1973
313588.0088918795,1974
382576.1230891415,1975
252510.84769059764,1976
334334.1568211049,1977
347876.61235795583,1978
318493.76232303004,1979
190512.31293779923,1980
312079.11374707846,1981
232070.76314261445,1982
232070.76314261445,1983
177841.40707386943,1984
194322.757083695,1985
202331.42334645338,1986
179556.0762418116,1987
176221.0776592039,1988
196357.59458710617,1989
232638.5459561926,1990
203887.4097161145,1991
222495.10299531385,1992
169771.922624892,1993
251992.1341539526,1994
183666.0043825165,1995
260702.4895897983,1996
321708.7421260578,1997
346502.18999489996,1998
265933.17336842144,1999
319212.6523706109,2000
269339.45021402196,2001
228772.14215927932,2002
260009.86419087162,2003
255445.14990414676,2004
225874.79473810553,2005
220334.51088524133,2006
256502.39396356125,2007
191977.17569865272,2008
193398.91783115262,2009
190005.73122376387,2010
142719.64419285042,2011
182328.52267663344,2012
179713.78674566108,2013
187378.7075507803,2014
190762.00994960376,2015
194596.19232463138,2016
204818.13013871113,2017
129345.51545209283,2018
116789.13204501042,2019
113202.00063702119,2020
113605.0963051599,2021
171760.99327744896,2022
162306.89525473645,2023
220603.89958729467,2024
359163.211700619,2025
186341.4263702695,2026
151414.65055831644,2027
162184.88019730686,2028
174145.77112882969,2029
270922.1952184451,2030
231701.19459637173,2031
251932.59939199453,2032
258459.8366924326,2033
164146.22803497183,2034
196517.67254387282,2035
200004.11715166713,2036
200584.6923823654,2037
312948.0460487014,2038
196109.48647808144,2039
364005.4519661742,2040
243028.96144673636,2041
213098.1498786282,2042
171602.12743428285,2043
177331.4258702736,2044
233820.75444508618,2045
162282.59507480531,2046
153222.86807891465,2047
133312.46580844876,2048
164252.67758945838,2049
174616.18882673874,2050
109483.18275116807,2051
136016.5136024939,2052
138443.26054705356,2053
85145.60899786543,2054
173395.5761828434,2055
126236.841124379,2056
131043.09674363147,2057
201550.3734223583,2058
148044.99535396788,2059
175231.2967355519,2060
165715.3647738444,2061
140205.62414103752,2062
114714.51369599403,2063
150757.91033491262,2064
118647.48141024233,2065
171778.4847728111,2066
130482.01121284967,2067
162480.37996452197,2068
82685.26557448841,2069
113314.85762482046,2070
90739.87127558353,2071
137913.1295320007,2072
124489.64758871314,2073
172968.08956873842,2074
141534.46226266606,2075
128462.63949214302,2076
157918.1103533136,2077
129437.14471447202,2078
134456.391246689,2079
129017.95670413323,2080
126862.13573640838,2081
141833.32346345566,2082
147709.16265194782,2083
121048.96523943722,2084
133491.76449472393,2085
100299.8790950736,2086
124198.8807048693,2087
106815.40630264519,2088
108177.27773547408,2089
127572.13646038674,2090
113888.9729169128,2091
126458.24876184067,2092
122973.17819264352,2093
147096.68693367447,2094
144744.2574898373,2095
86657.86183578204,2096
95526.55960930751,2097
145287.28585610277,2098
60981.57649324712,2099
114167.73009003038,2100
108608.7040235557,2101
144500.65965450663,2102
99599.06785374964,2103
140329.43003961787,2104
123211.10819501516,2105
75139.42625404581,2106
267170.98461802455,2107
121800.77119343153,2108
119444.86193287931,2109
126440.76211433795,2110
148566.99827752044,2111
131715.30097750135,2112
111924.2119725444,2113
110919.04802941407,2114
138354.55579463558,2115
123928.19856357755,2116
148483.36453530384,2117
123536.65657216008,2118
110617.30243543194,2119
111455.55865382667,2120
110833.75672792304,2121
107625.66207754503,2122
88367.03868333333,2123
207083.43980727353,2124
147388.85871828406,2125
175884.81087230882,2126
148801.68095298074,2127
133682.42366324854,2128
113263.41838207898,2129
131321.368131501,2130
158279.3166290394,2131
121751.86678264884,2132
120957.82902633457,2133
124305.63118543054,2134
100731.16192857918,2135
84815.25418688961,2136
112130.99993238322,2137
131001.70150511753,2138
139670.81368004938,2139
129653.08891021973,2140
122828.3326753181,2141
138846.88523539144,2142
146104.55703256067,2143
125972.00276864365,2144
131001.97772820211,2145
141826.40030940692,2146
152424.82315222314,2147
129276.43994464912,2148
134490.94145401675,2149
243814.88524451014,2150
142636.52238024186,2151
142539.86642129437,2152
169999.1948155135,2153
105768.48154418766,2154
134180.84727129922,2155
231509.38137548958,2156
227143.38271513168,2157
235237.99485945716,2158
222201.8378502502,2159
161582.72374727935,2160
259064.58189588625,2161
356062.30849855574,2162
305541.55978718965,2163
240832.58360939246,2164
177573.08720200867,2165
137278.15042221628,2166
194558.42391345298,2167
205153.25125818726,2168
190982.27889254122,2169
219344.0411031047,2170
142592.50980157848,2171
138457.1722360227,2172
156173.8291548415,2173
277037.96716893325,2174
270343.5205998357,2175
297049.44299885316,2176
275960.94593767653,2177
220950.19739756515,2178
141294.2975332552,2179
173963.22085583178,2180
199064.25399363914,2181
239519.76903769624,2182
203053.25426385604,2183
126887.71955271806,2184
115126.1221757261,2185
147714.55055841713,2186
131859.40135266323,2187
156658.43397130552,2188
173623.94243684306,2189
87408.72002564886,2190
89325.32211121822,2191
86613.97055993775,2192
92489.95332663163,2193
98678.96466089862,2194
114164.99926360468,2195
109046.07611610982,2196
114751.94201041725,2197
161123.08206874592,2198
169369.5907444575,2199
139501.46892749667,2200
142878.0050908446,2201
204050.94866254582,2202
184886.45686367815,2203
169812.86555629165,2204
135673.9818870214,2205
128938.86449514414,2206
239761.92474854545,2207
245917.4943902121,2208
171044.90603186007,2209
120908.15861357993,2210
112373.12798133641,2211
113331.99889076497,2212
105876.56788245846,2213
137659.48706679107,2214
102598.38780029555,2215
142829.62675283043,2216
63606.37733738449,2217
71515.59640746463,2218
56641.55959511706,2219
71177.21973602372,2220
315737.65526325203,2221
244433.75837939847,2222
289862.915197144,2223
222700.96313210664,2224
159072.99645746278,2225
164788.32604228638,2226
198621.06845263526,2227
271845.13752222643,2228
226065.04735824373,2229
153598.34606645815,2230
212739.6932844364,2231
181209.27316245434,2232
183817.30472096082,2233
230072.26521888864,2234
191517.82020470398,2235
262218.607159409,2236
336116.4518232805,2237
194247.24406220188,2238
103087.88107193742,2239
161447.49415462135,2240
147115.67610898294,2241
134829.37030627183,2242
136738.72907955857,2243
92818.55974532398,2244
98739.54245164432,2245
144923.40368510294,2246
97101.96028412224,2247
125345.64753943212,2248
124775.44724040413,2249
132632.71400295635,2250
136877.69982576638,2251
174888.90928254777,2252
157495.96198028978,2253
179701.8105192267,2254
182647.53489418054,2255
176248.91831244688,2256
206672.0163074406,2257
178471.33044202303,2258
181738.26913484634,2259
141116.41259994928,2260
187079.97007185133,2261
201987.4153479818,2262
318676.42557416897,2263
384107.638187936,2264
150083.2805683044,2265
283411.92168621795,2266
359492.09361310303,2267
330418.6791117664,2268
172905.9637160312,2269
175099.2036615751,2270
254300.2212166331,2271
204910.6471558026,2272
171946.41427960075,2273
175020.74916180805,2274
173904.48593793958,2275
178279.3650875668,2276
185259.61249281655,2277
153841.43567203594,2278
119138.07185606862,2279
116199.07090175571,2280
182085.42386207465,2281
183671.9121007073,2282
101944.37223966993,2283
123387.06576471396,2284
152615.40273803758,2285
123058.24467273869,2286
312559.8026550803,2287
301010.38714191236,2288
350971.5520555856,2289
371171.8417158887,2290
307476.7081971853,2291
335433.96685871156,2292
400040.84011859016,2293
365577.9555740918,2294
372501.51255180663,2295
310262.0879151908,2296
312552.94660034636,2297
315591.3791213399,2298
369838.3782571873,2299
323902.3082076426,2300
284411.7713802075,2301
229868.26201921186,2302
259038.82566798874,2303
253997.58949567899,2304
195636.5869836672,2305
196327.24079372338,2306
191024.22755455217,2307
231846.48940290563,2308
271437.5032588045,2309
237069.81873576774,2310
190425.88918208325,2311
177370.82017094575,2312
173498.1327629998,2313
168310.12980067107,2314
171222.76090447867,2315
169178.2015067096,2316
182030.3845687421,2317
171833.53236318106,2318
172608.7184680265,2319
183161.76420251493,2320
233546.15758786825,2321
172845.59198920193,2322
175859.16775710965,2323
157008.49011401494,2324
232718.3434681428,2325
162344.78863925373,2326
225795.33982306806,2327
229251.26078647492,2328
181028.40471037774,2329
177012.4846058484,2330
351717.782711904,2331
393634.452177732,2332
309735.15184221655,2333
275980.9510567703,2334
268548.734857468,2335
330859.5507890682,2336
209788.91685466917,2337
238700.73737007997,2338
227563.63349349046,2339
331075.14587696816,2340
224331.6041652495,2341
227805.89404179086,2342
222545.0522264729,2343
244828.19462854392,2344
250435.87556441218,2345
219552.82476845998,2346
203472.61584740324,2347
221511.1128211312,2348
166868.9607715114,2349
274888.06599702215,2350
273450.6114327318,2351
257419.52506770787,2352
208690.02177794988,2353
122148.94028272534,2354
160065.01622398142,2355
152209.04525026045,2356
209173.01717247505,2357
196708.54045421287,2358
129985.64918753963,2359
127806.74399369393,2360
136282.25778055194,2361
293689.88750788255,2362
136387.17483733458,2363
134095.92194925575,2364
213178.94466540258,2365
192020.02394050578,2366
234434.24638061953,2367
206426.11859766915,2368
231658.43166078973,2369
172667.3043706915,2370
173274.5167477982,2371
197161.79242924895,2372
256618.83150208785,2373
310952.1352727922,2374
226268.05039726166,2375
298476.5817852927,2376
323278.6534511235,2377
140507.90927896395,2378
207929.49105047525,2379
139173.83908284074,2380
173287.73431323413,2381
182903.14990484578,2382
222674.21321442456,2383
252217.85654411,2384
145688.7734761044,2385
140071.47059914077,2386
131712.82046979578,2387
102865.04033898245,2388
130553.47940067506,2389
135873.62866870407,2390
136005.06789409652,2391
126428.18004418259,2392
163032.01507782273,2393
139365.41884973543,2394
191313.98367193455,2395
151628.4637558624,2396
188067.40073152634,2397
126148.03233518507,2398
61528.97724513906,2399
59499.44770607342,2400
118442.06265469776,2401
137990.6847756349,2402
166966.72400252626,2403
134118.5734340302,2404
168950.45277074559,2405
132645.22626582405,2406
128714.62155540154,2407
142047.17746455464,2408
132841.01391064146,2409
163718.2785526524,2410
125370.97586960497,2411
149727.09991941424,2412
147516.57579927135,2413
130348.74080800507,2414
162278.04164506533,2415
130743.98949523675,2416
135636.82038733264,2417
125627.56524635675,2418
139393.29182912534,2419
128182.92949884699,2420
142036.55245583778,2421
127112.13335562155,2422
112891.20409207913,2423
149872.1263525387,2424
169887.69906440418,2425
110219.48942444293,2426
128430.67804148274,2427
164222.72648422307,2428
114398.47655647046,2429
129340.1541183659,2430
122505.95537736177,2431
131594.01582229894,2432
149039.84421701325,2433
154765.24579988496,2434
160899.23894255824,2435
108611.56393908102,2436
124506.8247137819,2437
126264.44711049752,2438
124361.53722716463,2439
131462.4503121671,2440
97818.50479108459,2441
103634.07536776045,2442
123186.46806731753,2443
124529.66400686705,2444
89277.05208901766,2445
119265.39555806002,2446
218659.66243208642,2447
144446.36073568772,2448
120888.41523006275,2449
151314.0937852417,2450
123307.18175975105,2451
195461.57486194657,2452
94996.1761559241,2453
116700.49373282994,2454
93353.20051715938,2455
134171.78844523765,2456
116256.97640746388,2457
113310.81761843733,2458
117982.4314728461,2459
141341.42963613302,2460
122352.9970741217,2461
126298.16572770293,2462
125020.714700124,2463
163532.61752715308,2464
139980.97829190185,2465
127494.80548820693,2466
147136.3544886239,2467
98017.97622494442,2468
106343.27385414072,2469
158475.38021977007,2470
203229.8100677648,2471
169587.30113808365,2472
120686.45154479561,2473
115371.1703838683,2474
236828.56789022445,2475
112852.2957352509,2476
130896.19678056941,2477
166054.04405192065,2478
125899.73930810347,2479
135121.5692102126,2480
129215.80352036073,2481
125961.69140062465,2482
122797.5330453954,2483
132092.99461637926,2484
128496.28244398482,2485
156113.1940302691,2486
170652.3381040638,2487
153677.18060014266,2488
146976.11621010446,2489
148282.995821362,2490
83261.39013765278,2491
185237.92512996946,2492
130444.13951789,2493
136191.13351938862,2494
96193.66494576793,2495
225551.83061921646,2496
143702.9785352826,2497
122211.2587886986,2498
86070.55523158041,2499
130693.05403598829,2500
145794.8050546719,2501
130580.14362090138,2502
99957.29538568793,2503
193980.43694853008,2504
217782.85417495522,2505
268867.95662749605,2506
338410.0681949881,2507
268867.95662749605,2508
218928.92492807398,2509
236035.26016518156,2510
189269.36533055277,2511
216906.56607915193,2512
225492.1273708939,2513
210422.17225674915,2514
140692.29536126522,2515
154734.75612135307,2516
132454.90311911353,2517
134550.44778189773,2518
234730.09447190672,2519
204456.4417556881,2520
196288.76462088348,2521
228003.5642605936,2522
128846.09276170602,2523
136175.9711792525,2524
139592.5910133473,2525
139546.22051854155,2526
128594.88041678406,2527
128626.93668915726,2528
127694.40253837021,2529
102530.47278076482,2530
220112.7315583104,2531
243011.1653112682,2532
202269.213173762,2533
234472.84172689714,2534
297045.13912417705,2535
233602.129518883,2536
210015.64882464625,2537
186502.88414344357,2538
185203.40746028503,2539
180718.33616065283,2540
178723.48408945848,2541
162486.06091194556,2542
120434.00018943448,2543
137152.1641821955,2544
126187.59429435177,2545
158425.70306035515,2546
133407.24299116104,2547
158337.08310113198,2548
152452.05396218033,2549
227904.04415341566,2550
135289.03748066587,2551
125381.97955630325,2552
85780.81448186906,2553
113012.601700532,2554
98777.21963264156,2555
105015.5831408191,2556
112227.40313173425,2557
158385.9851812528,2558
151906.8906815503,2559
133591.33680051568,2560
146649.15709912538,2561
148380.01026939932,2562
157329.87971664578,2563
174248.58416350873,2564
119235.65836742109,2565
135455.28149029284,2566
142628.97177800126,2567
192808.8026366465,2568
189796.0831415936,2569
119723.0894012995,2570
181706.1469238619,2571
186216.58111970505,2572
259188.0317481203,2573
283207.951679666,2574
130015.65290969094,2575
131183.7320793211,2576
150994.57472471864,2577
100132.60250200584,2578
73595.50122337519,2579
120094.7355810366,2580
127697.59112144448,2581
113301.25746159125,2582
257340.2326739213,2583
160639.81106634496,2584
185158.98378418482,2585
188973.65033940546,2586
191609.753863649,2587
154864.5267480005,2588
138185.97920606498,2589
224675.40359636617,2590
197558.03405821513,2591
246251.97375315224,2592
260817.8127185473,2593
184089.05483786252,2594
210159.02270465094,2595
306073.61544338363,2596
181857.31603877034,2597
284198.0257833411,2598
317707.3325526858,2599
145155.8068715309,2600
139044.3695072563,2601
90907.91840769546,2602
98445.5614155435,2603
85020.96371290978,2604
91608.55093603651,2605
139486.09911933396,2606
175241.54851581928,2607
170141.70568588926,2608
162935.96043103412,2609
110284.3578436607,2610
140635.43288133133,2611
151984.22715094744,2612
124145.84426804788,2613
126023.98668215089,2614
159389.61455941063,2615
135940.79082433003,2616
163085.41745013543,2617
173732.6258972402,2618
254732.94795104992,2619
176733.3845070572,2620
179198.59437772035,2621
186653.51272990098,2622
259964.9928630081,2623
301555.49130735797,2624
330741.61953345296,2625
167330.08910404387,2626
185547.83663807457,2627
345307.01292558754,2628
380867.4648446157,2629
314166.7298615849,2630
376703.34945116,2631
338462.54696680594,2632
293872.689511153,2633
332688.2530168752,2634
140664.61531970074,2635
192103.78491007737,2636
173547.1968218049,2637
260108.7200754859,2638
185080.18653301516,2639
148639.44364057045,2640
121504.8589453821,2641
190810.05674017483,2642
117195.12147165916,2643
133566.62617490074,2644
102048.1182825908,2645
100629.03918008793,2646
102276.17488930174,2647
135529.07587199652,2648
142048.14225867527,2649
153447.58418280238,2650
164794.53060555307,2651
361911.5310488829,2652
258979.40286382104,2653
280385.9882513056,2654
329447.8908693071,2655
293214.7753428315,2656
314176.715236765,2657
282191.87220940535,2658
291477.54914816614,2659
338253.6291290222,2660
297775.67449918087,2661
304647.91369962995,2662
269590.47520813235,2663
271937.56915373233,2664
301904.00450440124,2665
289425.40676159115,2666
168321.0056143727,2667
179279.2207830997,2668
179837.70659478768,2669
276944.8224104118,2670
179356.93484698693,2671
185060.62154379298,2672
199568.04647877987,2673
186404.55135502297,2674
174277.43469361935,2675
191568.77968062297,2676
188965.16257186377,2677
266349.6276385525,2678
288431.58046096336,2679
289182.2021050644,2680
397700.43284914043,2681
320447.2006988834,2682
442662.7152669793,2683
317662.9122462965,2684
317257.0880250653,2685
262822.57110756706,2686
247262.81170739356,2687
229728.30534321567,2688
215178.18540461254,2689
382330.4457974405,2690
199372.6388171992,2691
124912.73766542553,2692
195890.94772215062,2693
126270.15156227192,2694
193275.26049599767,2695
186594.49590755592,2696
197592.00932172537,2697
187288.05361905106,2698
182226.13563974496,2699
176781.31442116012,2700
152445.19294466675,2701
131513.91229577168,2702
138672.6403877561,2703
140128.50868129064,2704
131713.08509992267,2705
125531.52212885905,2706
132598.50777733955,2707
130781.4597473739,2708
102517.18771091929,2709
125722.63514222429,2710
277369.1772727585,2711
347445.98039261677,2712
182808.9925775115,2713
155263.71283240416,2714
172215.69110776845,2715
152747.75950738374,2716
175712.27979053083,2717
234577.2742365297,2718
159825.6735836169,2719
160086.18938752136,2720
138642.36544734045,2721
160547.59241486437,2722
131496.83690580522,2723
126022.53341017295,2724
131892.66209628596,2725
150090.62597028408,2726
148177.32002937142,2727
166186.88202888155,2728
153470.4598801494,2729
150412.13917917144,2730
120398.46425130125,2731
125710.66418135853,2732
159166.88631254074,2733
152967.96131115832,2734
